식사군,음식분류,음식코드,음식명,재료코드,재료명,재료량(g),에너지(kcal),탄수화물(g),지질(g),식물성 지질(g),동물성 지질(g),단백질(g),식물성 단백질(g),동물성 단백질(g),총 식이섬유(g),수용성 식이섬유(g),불용성 식이섬유(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),갈락토오스(g),수분(g),회분(g),비타민 A (RAE)(μg RAE),비타민 A (RE)(μg RE),레티놀(μg),베타카로틴(μg),비타민 D(μg),비타민 D2 (μg),비타민 D3(μg),비타민 E(mg),비타민 E_α(mg α-TE),알파 토코페롤(mg),베타 토코페롤(mg),감마 토코페롤(mg),델타 토코페롤(mg),알파 토코트리에놀(mg),베타 토코트리에놀(mg),감마 토코트리에놀(mg),델타 토코트리에놀(mg),비타민 K(μg),비타민 K1(μg),비타민 K2(μg),비타민 C(mg),티아민(mg),리보플라빈(mg),나이아신(mg),나이아신(NE)(mg),니코틴산 (mg),니코틴아마이드(mg),비타민 B6(mg),엽산(μg DFE),엽산 - 식품 엽산(μg),엽산 - 첨가 엽산(μg),비타민 B12(μg),판토텐산(mg),비오틴(μg),피리독신(mg),칼슘(mg),식물성 칼슘(mg),동물성 칼슘(mg),인(mg),나트륨(mg),염소(mg),칼륨(mg),마그네슘(mg),철(mg),식물성 철(mg),동물성 철(mg),아연(mg),구리(μg),불소(mg),망간(mg),요오드(μg),셀레늄(μg),코발트(μg),몰리브덴(μg),콜레스테롤(mg),총지방산(g),총 포화지방산 (g),총 단일불포화지방산(g),총 다가불포화지방산(g),총 필수 지방산(g),오메가3지방산(g),오메가6지방산(g),부티르산(4:0)(g),카프로산(6:0)(g),카프릴산(8:0)(g),카프르산(10:0)(g),데세노산(10:1)(g),라우르산(12:0)(g),트라이데칸산(13:0)(g),미리스트산(14:0)(g),미리스톨레산(14:1)(g),펜타데칸산(15:0)(g),팔미트산(16:0)(g),팔리톨레산(16:1)(g),헵타데칸산(17:0)(g),헵타데센산(17:1)(g),스테아르산(18:0)(g),올레산(18:1)(g),박센산(18:1(n-7))(g),리놀레산(18:2(n-6))(g),알파리놀렌산(18:3(n-3))(g),감마리놀렌산(18:3(n-6))(g),스테아리돈산(18:4(n-3))(g),아라키드산(20:0)(g),가돌레산(20:1)(g),에이코사디에노산(20:2(n-6))(g),에이코사트리엔산(20:3(n-3))(g),에이코사트리에노산(20:3(n-6))(g),에이코사테르라에노산(20:4(n-3))(g),아라키돈산(20:4(n-6))(g),에이코펜타에노산(20:5(n-3))(g),헨에이코산산(21:0)(g),베헨산(22:0)(g),에루크산(22:1)(g),도코사디엔산(22:2)(g),도코사펜타에노산(22:5(n-3))(g),도코사펜타에노산(22:5(n-6))(g),도코사헥사에노산(22:6(n-3))(g),트리코산산(23:0)(g),리그노세르산(24:0)(g),네르본산(24:1)(g),총 트랜스지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 리놀레산 (18:2t)(g),트랜스 리놀렌산(18:3t)(g),총 아미노산(mg),필수아미노산(mg),비필수 아미노산(mg),이소루신(mg),루신(mg),라이신(mg),메티오닌(mg),페닐알라닌(mg),트레오닌(mg),트립토판(mg),발린(mg),히스티딘(mg),아르기닌(mg),티로신(mg),시스테인(mg),알라닌(mg),아스파르트산(mg),글루탐산(mg),글리신(mg),프롤린(mg),세린(mg),타우린(mg),함황아미노산 (mg),방향족아미노산(mg),곁가지아미노산(mg)
3,2,246055,삼치무조림_HS,1111050000a,삼치: 생것,60,67.2,0,1.758,0,1.758,12.048,0,12.048,0,0,0,0,0,0,0,0,0,0,45.6,1.23,0,0,0,0,0,0,0,0.102,0.08580001,0.084,0,0.018,0,0,0,0,0,0,0,0,0,0.048,0.036,0,0,0,0,0,4.2,4.2,0,1.95,0.2274,10.548,0.0414,3,0,3,126.6,23.4,0,232.2,18,0.06,0,0.06,0.336,12,0,0.006,0,0.06,0,0,2.88,1.5102,0.453,0.3384,0.7002,0.038999997,0.6378,0.0546,0,0,0,0,0,6.00E-04,6.00E-04,0.0558,6.00E-04,0.009,0.267,0.0678,0.010799999,0,0.072,0.1752,0.040200002,0.024,0.015,0.0042,0,0.0072,0.036,0.0246,0.0024,0.0018,0,6.00E-04,0.1116,0.0012,0.003,0.0048,0.0078,0.0198,0,0.4884,0.022799999,0.0036,0.0132,0.0186,0.006,0.0042000003,0.008400001,11278.8,5502,5776.8,555,946.8,747.6,347.4,505.8,561.6,135,552,405.6,745.2,442.8,129,703.8,1092.6,1559.4,567.6,397.2,499.8,384.6,476.4,1083.6,2053.8
3,2,246055,삼치무조림_HS,0610571500a,무: 조선무: 뿌리,30,6,1.302,0.036,0.036,0,0.201,0.201,0,0.33,0.15,0.21,0.537,0.015000001,0.21900001,0.297,0,0,0.006,28.29,0.165,0.0501,0.0999,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.595,0.0177,0.0063,0.0633,0.101100005,0,0.0633,0.0213,9.9,9.9,0,0,0.0492,0,0.0063,6.9,6.9,0,10.2,2.7,0,78.3,2.4,0.048,0.048,0,0.123,36.3,0,0.0633,0,0.105,0,1.104,0,0.0243,0.0063,0.0048,0.0132,0.0081,0.0033,0.0099,0,0,0,0,0,0,0,0,0,0,0.0048,3.00E-04,0,0,0.0015,0.0039,6.00E-04,0.0048,0.0033,0.0051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.7,57.6,92.1,5.7,8.4,9.3,2.1,5.4,5.7,2.4,9,3,6.6,1.8,1.5,8.7,14.4,41.1,6,11.1,7.5,0,3.6,9.6,23.1
3,2,246055,삼치무조림_HS,0611100100a,양파: 국내산: 생것,10,2.9,0.667,0.004,0.004,0,0.095,0.095,0,0.17,0,0.17,0.574,0.065,0.27899998,0.22999999,0,0,0,9.2,0.033,0.0167,0.0333,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0.0035,0.0011,0.0099,0.028600002,0.0095,4.00E-04,0,1.1,1.1,0,0,0.0106,0.057,0.0011,1.5,1.5,0,2.7,0.3,0,14.5,0.8,0.02,0.02,0,0.015,0.7,0,0.0176,0,0.117,0,0.053,0,0.0038,0.0011,6.00E-04,0.0021,0.0018,1.00E-04,0.002,0,0,0,0,0,0,0,0,0,0,9.00E-04,0,0,0,1.00E-04,6.00E-04,0,0.0017,1.00E-04,2.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-04,0,0,0,0,0,74,36.8,37.2,1.9,3.7,4.5,0.6,3,2.1,1.1,2.4,1.3,16.2,1.5,0.9,1.8,7.5,20.2,2,1.4,1.9,0,1.5,5.6,8
3,2,246055,삼치무조림_HS,1610010004i,간장: 재래간장,10,3.4,0.247,0.003,0.003,0,0.592,0.592,0,0.04,0.04,0,0.029,0,0.012,0.017,0,0,0,7.06,2.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141,0.0109,0.0866,0.2107,0.063599996,0.023,0.0026,3.2,3.2,0,0.029,0.0615,0.545,6.00E-04,3.9,3.9,0,12.1,799.9,0,65.7,20.8,0.066,0.066,0,0.039,0,0,0.0373,0.211,4.906,0,3.56,0,0.0011,3.00E-04,2.00E-04,4.00E-04,4.00E-04,0,4.00E-04,0,0,0,0,0,0,0,0,0,0,2.00E-04,0,0,0,1.00E-04,2.00E-04,0,4.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-04,0,0,1.00E-04,405.2,143.2,262,14.5,21.2,30.2,7.3,14.4,14.3,7.4,18,8.4,7.5,6.6,2.6,38.1,65.5,90,18.9,23.1,17.2,0,9.9,28.4,53.7
3,2,246055,삼치무조림_HS,1530130100a,청주: 알코올 16%,5,6.6,0.212,0,0,0,0.0205,0.0205,0,0,0,0,0.1555,0.0175,0.138,0,0,0,0,3.995,0.0025,0,0,0,0,0,0,0,0.0175,0.0096,0.0085,5.00E-04,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166,0,0.0017000001,0.2,0.2,0,0.45,0.15,0,0.45,0.05,0.001,0.001,0,0.008,0.15,0,0.01145,0.0805,0.013,0,0.014,0,1.00E-04,5.00E-05,5.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00E-05,5.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
3,2,246055,삼치무조림_HS,0611570300a,파: 소파(실파),2,0.32,0.064,0.002,0.002,0,0.03,0.03,0,0.0356,0,0,0,0,0,0,0,0,0,1.886,0.018,1.2,2.4,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.001,0.0016,0.008,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0.78,0.04,0,5.42,0.26058,0.016,0.016,0,0.01188,0,0,0,0,0,0,0,0,0.00188,5.20E-04,8.00E-05,0.00128,6.60E-04,0,0.00128,0,0,0,0,0,0,0,2.00E-05,0,0,4.40E-04,0,0,0,6.00E-05,8.00E-05,0,6.60E-04,0,6.20E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,246055,삼치무조림_HS,0610500100a,마늘: 국내산: 생것,2,2.56,0.5284,0.0032,0.0032,0,0.149,0.149,0,0.076,0.032,0.046,0.0046,0,0.0046,0,0,0,0,1.296,0.0242,0,0,0,0,0,0,0,0.004,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0.169,0.0029,0.00322,0.00996,0.0159,0.00936,6.00E-04,0,1.84,1.84,0,0,0.02168,0.0768,0.0021600001,0.24,0.24,0,3.12,0.06,0,10.62,0.48,0.0156,0.0156,0,0.0132,0.7,0,0.00502,0.0222,0.0692,0,0.2158,0,0.00296,0.0011,3.60E-04,0.00152,0.0015199999,0,0.00152,0,0,0,0,0,0,0,4.00E-05,0,0,9.80E-04,0,0,0,4.00E-05,3.40E-04,0,0.00152,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-05,0,0,0,0,0,0,2.00E-05,0,0,0,0,0,105.48,53.1,52.38,2,3.92,4.14,0.92,3.36,2.78,0.36,3.42,1.86,30.34,2.36,2.16,2.92,14.86,21.34,3,2.24,3.5,0,3.08,6.08,9.34
3,2,246055,삼치무조림_HS,0310050003a,설탕: 백설탕,2,7.74,1.9992,2.00E-04,2.00E-04,0,0,0,0,0,0,0,1.994,1.994,0,0,0,0,0,0,6.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01188,0,0,0,0,0,0,0,0,0,0.0022,0,0,0.08,0.08,0,0,0.02,0,0.02,0.02,0.0026,0.0026,0,0,0,0,0,0,0.0342,0,0.1006,0,1.60E-04,1.60E-04,0,0,0,0,0,0,0,0,0,0,0,0,1.20E-04,0,0,4.00E-05,0,0,0,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04,0,0
3,2,246055,삼치무조림_HS,1610040001b,고추가루,2,6.38,1.2124,0.168,0.168,0,0.2658,0.2658,0,0.754,0.126,0.628,0.349,0,0.1288,0.2202,0,0,0,0.25,0.1038,12.27166,24.5433,0,147.26,0,0,0,0.7332,0.5515,0.5282,0.014199999,0.1498,0.040999997,0,0,0,0,1.38104,1.3810401,0,0,0.00854,0.04318,0.16866,0.19129999,0.01674,0.15192,0,1.9,1.9,0,0,0.00488,1.5044,0.00114,1.58,1.58,0,6.84,0.26,0,50.82,3.1,0.0978,0.0978,0,0.054,13.88,0,0.0293,0.2084,0.0784,0,0.372,0,0.16076,0.02956,0.01838,0.11186,0.11158,0.0072,0.10466,0,0,0,0,0,5.00E-04,0,0.00178,0,6.00E-05,0.02202,0.00112,2.40E-04,0,0.00372,0.01468,0.0023999999,0.10438,0.0072,2.00E-04,0,5.00E-04,1.60E-04,1.00E-04,0,0,0,0,0,2.00E-05,3.80E-04,0,0,0,0,0,0,3.40E-04,0,9.80E-04,4.00E-05,8.40E-04,1.00E-04,212.46,78.9,133.56,7.1,14.12,9.48,2.58,8.2,8.66,1.36,9.76,3.76,13.88,6.26,5,10.78,45.26,33.96,10.92,14.92,6.46,0,7.58,15.82,30.98
2,9,121039,새우튀김(냉동),1130042300a,새우: 튀김 ,20,52.6,5.768,2.706,0,2.706,1.286,0,1.286,0.3,0,0,0.198,0,0.024,0.025999999,0,0.148,0,9.98,0.254,0,0,0,0,0,0,0,2.082,0.45679998,0.294,0.01,1.48,0.274,0.0019999999,0.018000001,0.0039999997,0,0,0,0,0,0,0.0042,0.1378,0.3724,0,0.13780001,0,2.6,2.6,0,0.03,0,0,0.0024,15.6,0,15.6,25.6,78.4,0,9.6,2.4,0.09,0,0.09,0.06,11.2,0,0.0304,0.932,3.452,0,2.07,6.854,2.5872,0.4484,0.584,1.5176,1.5056,0.1662,1.3514,0,0,4.00E-04,0,0,4.00E-04,0,0.0032,0,6.00E-04,0.32,0.0026,0.0034000003,0,0.097,0.5306,0.0442,1.3486,0.1572,0,0,0.0086,0.0066,0.0018,0,0,0,0.001,0.004,0.0019999999,0.0088,0,0,0,0,0.0052,0.0012,0.0032,0,0.0372,0.0014000001,0.0192,0.0166,1215.2,471.4,743.8,39.2,93.6,63.6,15.2,56.2,52.8,14,42.2,19.4,75.2,24.8,9.6,58.2,95,356.6,50.8,93.2,55.6,0,24.8,95,175
2,8,246068,새우튀김샐러드_HS,1610160002i,샐러드드레싱: 이탈리안,5,7.75,0.846,0.477,0.477,0,0.0165,0.0165,0,0,0,0,0.47199997,0.122,0.172,0.17799999,0,0,0,3.535,0.1275,0.054149996,0.10835,0,0.65,0,0,0,1.636,0.7067999,0.60749996,0,0.99300003,0,0,0,0,0.035499997,0.3525,0.3525,0,0.0115,0,2.50E-04,0.0182,0.018199999,0.018199999,0,0.00255,0,0,0,0,0.002,0,0.0011999999,0.6,0.6,0,0.45,46.3,0,2.7,0.55,0.007,0.007,0,0.004,0.4,0,0.00225,0,0.302,0,0.0375,0,0.45225,0.03755,0.3001,0.1091,0.108399995,0.02985,0.07915,0,0,0,5.00E-05,0,5.00E-05,0,2.00E-04,0,1.00E-04,0.02335,0.0014,2.50E-04,0,0.00905,0.27645,0.013499999,0.07855,0.0298,0,0,0.00245,0.0078,5.00E-04,5.00E-05,0,0,1.00E-04,0,1.50E-04,0.0013,3.50E-04,1.00E-04,0,0,0,0,6.00E-04,6.00E-04,0.0055,4.50E-04,0.0016499999,0.0034,10.15,4,6.1499996,0.1,0.4,0.65,0.1,0.35,0.35,0,0.25,0.25,1.55,0.15,0,0.5,1.6,2.05,0.4,0.85,0.6,0,0.1,0.5,0.74999994
2,8,246068,새우튀김샐러드_HS,0611620100a,피망: 붉은것,15,4.2,1.041,0.0135,0.0135,0,0.1755,0.1755,0,0.3,0.09,0.21,0.453,0,0.153,0.3,0,0,0,13.68,0.09,11.475,22.95,0,137.7,0,0,0,0.558,0.54255,0.5295,0.0225,0,0,0.006,0,0,0,0,0,0,9.012,0.0147,0.0237,0.13995,0.16575,0.01575,0.1242,0,7.2,7.2,0,0,0.04395,0,9.00E-04,1.35,1.35,0,4.2,0.15,0,38.55,1.95,0.0525,0.0525,0,0.015,9.75,0,0.012,0,0.1095,0,0.597,0,0.02235,0.0045,6.00E-04,0.01725,0.0075000003,0.00435,0.0129,0,0,0,0,0,3.00E-04,0,6.00E-04,0,0,0.00255,1.50E-04,0,0,7.50E-04,1.50E-04,3.00E-04,0.00315,0.00435,0.00975,0,1.50E-04,0,0,0,0,0,0,0,0,1.50E-04,0,0,0,0,0,0,0,0,0,0,0,0,156.6,52.95,103.65,4.5,7.65,8.25,1.35,5.7,7.95,1.5,5.85,3.45,6.75,3.6,3.3,6,41.4,27.75,5.4,4.35,11.85,0,4.65,10.8,18
2,8,246068,새우튀김샐러드_HS,0610851400a,상추: 양상추,15,2.7,0.69,0,0,0,0.09,0.09,0,0.225,0.09,0.135,0,0,0,0,0,0,0,14.175,0.045,0.975,1.95,0,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285,0.003,0.045,0,0,0,0,0,0,0,0,0,0,0,2.25,2.25,0,2.55,0.3,0,26.85,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,246082,쇠고기죽_HS,1610180001a,소금: 식염,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,335.97,0,1.35,0.24,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,246082,쇠고기죽_HS,0120010500a,멥쌀: 논벼: 백미 (국내산): 일반형: 일품,45,158.85,35.325,0.045,0.045,0,2.565,2.565,0,0.432,0,0,0,0,0,0,0,0,0,6.93,0.135,0.14985,0.30015,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.009,0.405,0,0,0,0,0,0,0,0,0,0,0,2.7,2.7,0,34.65,2.25,0,41.4,0,0.63,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,246082,쇠고기죽_HS,1420140000a,참기름,5,45.85,0.007,4.9795,4.9795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0035,0.045849998,0.09165,0,0.55,0,0,0,2.126,0.28884998,0.087,0,2.0094998,0.029499998,0,0,0,0,0.456,0.45599994,0,0,0,0.0035,0,0,0,0,0,0,0,0,0,0,0.1915,7.50E-04,2.15,2.15,0,4.95,0.8,0,2.8,1.75,0.0875,0.0875,0,0.0245,4.2,0,0.0078,0,0,0,0,0,4.7785,0.73235,1.90845,2.12315,2.10775,0.0267,2.09645,0,0,0,0,0,0,0,0,0,0,0.43465,0.00655,0.0034,0,0.2569,1.8501,0.04415,2.08105,0.0267,0.0154,0,0.0289,0.00765,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0.004,0,0.0145499995,0,0.0145499995,0,2.05,0.6999999,1.3499999,0.1,0.35,0,0.05,0,0.05,0,0.15,0,0,0,0.1,0.15,0.05,0.25,0.1,0.6,0.1,0,0.15,0,0.6
2,11,246082,쇠고기죽_HS,0910020028a,쇠고기: 한우: 양지  생것 ,40,101.2,0,7.436,0,7.436,7.432,0,7.432,0,0,0,0,0,0,0,0,0,0,24.4,0.332,4.8,4.8,4.8,0,0,0,0,0.064,0.064,0.064,0,0,0,0,0,0,0,0,0,0,0.372,0.0036,0.098,0.9204,2.1256,0,0.9204001,0,0,0,0,0.548,0.042,1.04,0.0056000007,2,0,2,65.2,22,0,106,7.2,0.768,0,0.768,1.928,14,0,0,0.244,9.516,0,0.248,26.196,5.6208,2.3036,2.9816,0.1584,0.11760001,0.0084,0.1496,0,0,0,0.0036,0,0.0084,8.00E-04,0.2296,0.0812,0.0176,1.516,0.3588,0.033600003,0,0.4896,2.3764,0.14680001,0.1116,0.006,0.0052,0,0.0028,0.0176,0.0024,0,0.0108,0,0.0196,0,8.00E-04,8.00E-04,0.0012,0,0.0024,0,0,4.00E-04,4.00E-04,0,0.1772,0.12640001,0.0392,0.011600001,6689.6006,3306.0002,3383.6,281.6,582.4,620,166,291.6,310,72.4,311.2,253.6,417.2,256,77.6,420.4,631.2,1055.2,361.2,305.2,276.8,0,243.6,620,1175.2001
1,7,246033,숙주나물_HS,0610930000a,숙주나물: 생것,50,6.5,1.17,0.025,0.025,0,0.865,0.865,0,0.85,0.1,0.75,0,0,0,0,0,0,0,47.8,0.14,0.20850001,0.4165,0,2.5,0,0,0,0.06,0.015,0.01,0,0.05,0,0,0,0,0,3.7705,3.7705,0,3.62,0.035,0.029,0.2535,0.41050002,0.023000002,0.2305,0,27,27,0,0,0,0,0,6.5,6.5,0,13.5,2,0,42,4,0.11,0.11,0,0.105,30.5,0,0.0315,0.62,1.43,0,14.675,0,0.0395,0.014,0.0025,0.0225,0.009,0.0045,0.018,0,0,0,0,0,0,0,0,0,0,0.0105,0,0,0,0.0015,0.002,5.00E-04,0.0045,0.0045,0.0135,0,5.00E-04,0,0,0,0,0,0,0,0,5.00E-04,0,0,0,0,0,0,0.001,0,0,0,0,0,673.50006,308.00003,365.50003,30.5,39.5,44,7,36,24,9.5,40.5,24,53,20,6.5,19.5,214,48,16,16.5,25,0,13.5,65.5,110.5
1,7,246033,숙주나물_HS,0611570300a,파: 소파(실파),3,0.48,0.096,0.003,0.003,0,0.045,0.045,0,0.0534,0,0,0,0,0,0,0,0,0,2.829,0.027,1.8,3.6,0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.0015,0.0024,0.012,0,0,0,0,0,0,0,0,0,0,0,2.25,2.25,0,1.17,0.06,0,8.13,0.39087,0.024,0.024,0,0.01782,0,0,0,0,0,0,0,0,0.00282,7.80E-04,1.20E-04,0.00192,9.90E-04,0,0.00192,0,0,0,0,0,0,0,3.00E-05,0,0,6.60E-04,0,0,0,9.00E-05,1.20E-04,0,9.90E-04,0,9.30E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,246033,숙주나물_HS,0610500100a,마늘: 국내산: 생것,1,1.28,0.2642,0.0016,0.0016,0,0.0745,0.0745,0,0.038,0.016,0.023,0.0023,0,0.0023,0,0,0,0,0.648,0.0121,0,0,0,0,0,0,0,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0.0845,0.00145,0.00161,0.00498,0.00795,0.00468,3.00E-04,0,0.92,0.92,0,0,0.01084,0.0384,0.0010800001,0.12,0.12,0,1.56,0.03,0,5.31,0.24,0.0078,0.0078,0,0.0066,0.35,0,0.00251,0.0111,0.0346,0,0.1079,0,0.00148,5.50E-04,1.80E-04,7.60E-04,7.60E-04,0,7.60E-04,0,0,0,0,0,0,0,2.00E-05,0,0,4.90E-04,0,0,0,2.00E-05,1.70E-04,0,7.60E-04,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-05,0,0,0,0,0,0,1.00E-05,0,0,0,0,0,52.74,26.55,26.19,1,1.96,2.07,0.46,1.68,1.39,0.18,1.71,0.93,15.17,1.18,1.08,1.46,7.43,10.67,1.5,1.12,1.75,0,1.54,3.04,4.67
1,7,246033,숙주나물_HS,1420150000a,콩기름,0.5,4.575,0.0033,0.49655,0.49655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50E-04,0,0,0,0,0,0,0,0.24635,0.047975,0.030050002,0.00405,0.1362,0.07605,0,0,0,0,0.5258,0.5258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132,0.02945,0,0,0,0.474935,0.073085,0.10855,0.28642,0.28642,0.03279,0.253635,0,0,0,0,0,0,0,3.90E-04,0,0,0.05107,3.95E-04,4.05E-04,0,0.017375,0.09748,0.00703,0.253635,0.03279,0,0,0.0015,0.003645,0,0,0,0,0,0,0,0.001725,0,0,0,0,0,0,6.20E-04,0,0.0068800002,1.50E-04,0.003385,0.003345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,246033,숙주나물_HS,1610180001a,소금: 식염,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,335.97,0,1.35,0.24,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,246086,숭늉_HS,0120010500a,멥쌀: 논벼: 백미 (국내산): 일반형: 일품,30,105.9,23.55,0.03,0.03,0,1.71,1.71,0,0.288,0,0,0,0,0,0,0,0,0,4.62,0.09,0.0999,0.2001,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.006,0.27,0,0,0,0,0,0,0,0,0,0,0,1.8,1.8,0,23.1,1.5,0,27.6,0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,246040,스크램블에그_HS,1610180001a,소금: 식염,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,335.97,0,1.35,0.24,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
